Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Austria_SWM_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Tajikistan_BOX_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Tajikistan_BOX_mens.csv,0.0
2020,2024,0.0,1.0,2.0,0.0,1.0,False,Tajikistan_BOX_mens.csv,2.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Japan_GTR_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Japan_GTR_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Finland_SAL_mens.csv,0.0
1976,1980,0.0,3.0,4.2,2.739,0.00617,True,Finland_SAL_mens.csv,4.2
1980,1984,-1.0,0.0,-2.5,-1.414,0.1573,False,Finland_SAL_mens.csv,2.5
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Finland_SAL_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Finland_SAL_mens.csv,0.0
1996,2000,1.0,1.0,4.27,1.638,0.10152,False,Finland_SAL_mens.csv,4.27
2000,2004,-1.0,0.0,-1.5,-1.414,0.1573,False,Finland_SAL_mens.csv,1.5
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Finland_SAL_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Finland_SAL_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Finland_SAL_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Finland_SAL_mens.csv,0.0
1972,1980,0.0,0.0,0.0,0.0,1.0,False,Malta_CTR_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Lithuania_ATH_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Lithuania_ATH_womens.csv,0.0
2000,2004,1.0,0.0,1.17,1.095,0.27332,False,Lithuania_ATH_womens.csv,1.17
2004,2008,-1.0,0.0,-3.0,-1.155,0.24821,False,Lithuania_ATH_womens.csv,3.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Lithuania_ATH_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Lithuania_ATH_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Lithuania_ATH_womens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Switzerland_MPN_mens.csv,0.0
1952,1960,0.0,0.0,0.0,0.0,1.0,False,Switzerland_MPN_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Switzerland_MPN_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Chile_MPN_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Chile_MPN_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Canada_SHO_womens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Canada_SHO_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Canada_SHO_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Canada_SHO_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Italy_CLB_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Morocco_FBL_mens.csv,0.0
1996,2004,0.0,0.0,0.0,0.0,1.0,False,Estonia_ATH_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Estonia_ATH_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Estonia_ATH_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Estonia_ATH_womens.csv,0.0
1968,1972,-1.0,0.0,-4.0,0.0,1.0,False,New_Zealand_SHO_mens.csv,4.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_SHO_mens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_SHO_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_SHO_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_SHO_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_SHO_mens.csv,0.0
1936,1948,0.0,0.0,0.0,0.0,1.0,False,Austria_DIV_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Austria_DIV_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Austria_DIV_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Australia_BSB_mens.csv,0.0
2000,2004,6.0,18.0,48.0,0.0,1.0,False,Australia_BSB_mens.csv,48.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Egypt_HBL_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Egypt_HBL_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Egypt_HBL_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Egypt_HBL_mens.csv,0.0
2008,2016,0.0,0.0,0.0,0.0,1.0,False,Egypt_HBL_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Egypt_HBL_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Egypt_HBL_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Uganda_ATH_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Uganda_ATH_mens.csv,0.0
1968,1972,0.0,1.0,1.2,1.118,0.26355,False,Uganda_ATH_mens.csv,1.2
1972,1980,-1.0,0.0,-3.0,-1.414,0.1573,False,Uganda_ATH_mens.csv,3.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Uganda_ATH_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Uganda_ATH_mens.csv,0.0
1992,1996,0.0,1.0,1.5,1.414,0.1573,False,Uganda_ATH_mens.csv,1.5
1996,2000,-1.0,0.0,-2.0,-1.414,0.1573,False,Uganda_ATH_mens.csv,2.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Uganda_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Uganda_ATH_mens.csv,0.0
2008,2012,0.0,1.0,1.6,1.118,0.26355,False,Uganda_ATH_mens.csv,1.6
2012,2016,-1.0,0.0,-3.67,-1.225,0.22067,False,Uganda_ATH_mens.csv,3.67
2016,2020,3.0,0.0,6.75,3.464,0.00053,True,Uganda_ATH_mens.csv,6.75
2020,2024,-2.0,0.0,-5.0,-1.633,0.10247,False,Uganda_ATH_mens.csv,5.0
1924,1936,0.0,3.0,3.6,2.739,0.00617,True,United_Kingdom_EVE_mens.csv,3.6
1948,1952,1.0,1.0,4.5,1.809,0.07044,False,United_Kingdom_EVE_mens.csv,4.5
1952,1956,2.0,2.0,8.33,6.124,0.0,True,United_Kingdom_EVE_mens.csv,8.33
1956,1960,-2.0,1.0,-4.5,-3.464,0.00053,True,United_Kingdom_EVE_mens.csv,4.5
1960,1964,-1.0,1.0,-2.1,-0.757,0.44897,False,United_Kingdom_EVE_mens.csv,2.1
1964,1968,3.0,2.0,10.0,0.0,1.0,False,United_Kingdom_EVE_mens.csv,10.0
1968,1972,0.0,1.0,2.5,0.957,0.33872,False,United_Kingdom_EVE_mens.csv,2.5
1972,1976,-1.0,0.0,-5.0,0.0,1.0,False,United_Kingdom_EVE_mens.csv,5.0
1984,1988,0.0,1.0,1.2,1.118,0.26355,False,United_Kingdom_EVE_mens.csv,1.2
1988,1992,-2.0,0.0,-8.0,0.0,1.0,False,United_Kingdom_EVE_mens.csv,8.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_EVE_mens.csv,0.0
1996,2000,1.0,1.0,4.05,1.602,0.10909,False,United_Kingdom_EVE_mens.csv,4.05
2000,2004,1.0,1.0,4.0,1.414,0.1573,False,United_Kingdom_EVE_mens.csv,4.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_EVE_mens.csv,0.0
2008,2012,2.0,3.0,9.92,4.073,5e-05,True,United_Kingdom_EVE_mens.csv,9.92
2012,2016,-2.0,1.0,-1.17,-0.451,0.652,False,United_Kingdom_EVE_mens.csv,1.17
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_SWM_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_SWM_womens.csv,0.0
1968,1972,-1.0,2.0,-1.63,-0.403,0.68685,False,West_Germany_WRF_mens.csv,1.63
1972,1976,-1.0,1.0,-1.5,-0.335,0.73747,False,West_Germany_WRF_mens.csv,1.5
1976,1984,-1.0,3.0,-3.5,-0.667,0.50499,False,West_Germany_WRF_mens.csv,3.5
1984,1988,-1.0,1.0,-1.98,-0.596,0.55142,False,West_Germany_WRF_mens.csv,1.98
1948,1952,0.0,0.0,0.0,0.0,1.0,False,South_Africa_WRF_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,South_Africa_WRF_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,South_Africa_WRF_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_SAL_mens.csv,0.0
1984,1988,0.0,1.0,2.75,0.731,0.46456,False,New_Zealand_SAL_mens.csv,2.75
1988,1992,-2.0,3.0,-0.33,-0.09,0.92835,False,New_Zealand_SAL_mens.csv,0.33
1992,1996,-3.0,0.0,-7.2,-2.739,0.00617,True,New_Zealand_SAL_mens.csv,7.2
1996,2000,1.0,0.0,3.5,1.155,0.24821,False,New_Zealand_SAL_mens.csv,3.5
2004,2008,1.0,0.0,3.5,1.414,0.1573,False,New_Zealand_SAL_mens.csv,3.5
2008,2012,1.0,1.0,4.05,1.602,0.10909,False,New_Zealand_SAL_mens.csv,4.05
2012,2016,0.0,1.0,2.33,0.747,0.45501,False,New_Zealand_SAL_mens.csv,2.33
2016,2020,-1.0,0.0,-1.4,-0.645,0.51861,False,New_Zealand_SAL_mens.csv,1.4
2020,2024,1.0,2.0,8.4,6.39,0.0,True,New_Zealand_SAL_mens.csv,8.4
1996,2004,1.0,0.0,1.5,1.414,0.1573,False,North_Korea_TTE_womens.csv,1.5
2008,2012,0.0,0.0,0.0,0.0,1.0,False,North_Korea_TTE_womens.csv,0.0
2012,2016,0.0,1.0,3.0,0.0,1.0,False,North_Korea_TTE_womens.csv,3.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_BDM_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_BDM_womens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Tunisia_HBL_mens.csv,0.0
2000,2012,0.0,0.0,0.0,0.0,1.0,False,Tunisia_HBL_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Tunisia_HBL_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Suriname_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Colombia_TKW_womens.csv,0.0
1964,1968,0.0,4.0,4.89,2.683,0.00729,True,Mexico_BOX_mens.csv,4.89
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Mexico_BOX_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Iraq_BOX_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Iraq_BOX_mens.csv,0.0
1896,1900,0.0,0.0,0.0,0.0,1.0,False,Hungary_GAR_mens.csv,0.0
1900,1906,0.0,1.0,1.14,1.08,0.28009,False,Hungary_GAR_mens.csv,1.14
1906,1908,0.0,0.0,0.0,0.0,1.0,False,Hungary_GAR_mens.csv,0.0
1908,1912,1.0,15.0,32.94,32.017,0.0,True,Hungary_GAR_mens.csv,32.94
1912,1928,-2.0,0.0,-5.33,-2.449,0.01431,True,Hungary_GAR_mens.csv,5.33
1928,1932,2.0,0.0,4.0,0.0,1.0,False,Hungary_GAR_mens.csv,4.0
1932,1936,-3.0,0.0,-8.0,0.0,1.0,False,Hungary_GAR_mens.csv,8.0
1936,1948,2.0,6.0,16.0,0.0,1.0,False,Hungary_GAR_mens.csv,16.0
1948,1952,-5.0,0.0,-8.0,0.0,1.0,False,Hungary_GAR_mens.csv,8.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Hungary_GAR_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Hungary_GAR_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Hungary_GAR_mens.csv,0.0
1972,1976,1.0,0.0,3.0,1.414,0.1573,False,Hungary_GAR_mens.csv,3.0
1976,1980,1.0,4.0,9.0,4.243,2e-05,True,Hungary_GAR_mens.csv,9.0
1980,1988,-1.0,1.0,-4.8,-4.472,1e-05,True,Hungary_GAR_mens.csv,4.8
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Hungary_GAR_mens.csv,0.0
1992,1996,1.0,0.0,1.5,1.414,0.1573,False,Hungary_GAR_mens.csv,1.5
2000,2008,0.0,0.0,0.0,0.0,1.0,False,Romania_HBL_womens.csv,0.0
2008,2016,0.0,0.0,0.0,0.0,1.0,False,Romania_HBL_womens.csv,0.0
1908,1912,0.0,5.0,7.31,2.85,0.00437,True,Finland_SHO_mens.csv,7.31
1912,1920,1.0,6.0,12.0,4.899,0.0,True,Finland_SHO_mens.csv,12.0
1920,1924,-2.0,6.0,0.68,0.156,0.87613,False,Finland_SHO_mens.csv,0.68
1936,1948,0.0,1.0,1.2,1.054,0.29184,False,Finland_SHO_mens.csv,1.2
1948,1952,-1.0,2.0,-0.92,-0.267,0.78957,False,Finland_SHO_mens.csv,0.92
1952,1956,1.0,0.0,2.0,1.414,0.1573,False,Finland_SHO_mens.csv,2.0
1956,1960,-1.0,0.0,-2.67,-0.866,0.38648,False,Finland_SHO_mens.csv,2.67
1960,1964,0.0,1.0,2.0,0.667,0.50499,False,Finland_SHO_mens.csv,2.0
1964,1968,-1.0,0.0,-4.5,-1.414,0.1573,False,Finland_SHO_mens.csv,4.5
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Finland_SHO_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Finland_SHO_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Finland_SHO_mens.csv,0.0
1980,1984,0.0,1.0,1.5,1.095,0.27332,False,Finland_SHO_mens.csv,1.5
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Finland_SHO_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Finland_SHO_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Finland_SHO_mens.csv,0.0
1996,2000,1.0,0.0,2.0,1.414,0.1573,False,Finland_SHO_mens.csv,2.0
2000,2004,-1.0,1.0,-2.67,-2.449,0.01431,True,Finland_SHO_mens.csv,2.67
2004,2008,0.0,1.0,1.5,1.414,0.1573,False,Finland_SHO_mens.csv,1.5
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Finland_SHO_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Pakistan_SHO_mens.csv,0.0
1920,1924,0.0,1.0,2.0,1.414,0.1573,False,South_Africa_BOX_mens.csv,2.0
1952,1956,-1.0,2.0,-0.7,-0.24,0.81,False,South_Africa_BOX_mens.csv,0.7
1956,1960,-1.0,1.0,-2.67,-0.866,0.38648,False,South_Africa_BOX_mens.csv,2.67
2020,2024,0.0,1.0,1.67,1.225,0.22067,False,Thailand_BOX_womens.csv,1.67
1984,1988,-1.0,0.0,-5.0,0.0,1.0,False,Belgium_ROW_womens.csv,5.0
1988,1992,1.0,0.0,1.5,1.414,0.1573,False,Belgium_ROW_womens.csv,1.5
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Mexico_WLF_womens.csv,0.0
2008,2012,1.0,0.0,2.0,1.414,0.1573,False,United_States_WRF_womens.csv,2.0
2012,2016,0.0,1.0,1.33,1.225,0.22067,False,United_States_WRF_womens.csv,1.33
2020,2024,0.0,2.0,3.0,2.0,0.0455,True,United_States_WRF_womens.csv,3.0
1908,1912,1.0,1.0,10.12,9.621,0.0,True,Italy_FEN_mens.csv,10.12
1912,1920,0.0,17.0,19.0,0.0,1.0,False,Italy_FEN_mens.csv,19.0
1920,1924,-1.0,12.0,7.92,1.423,0.15487,False,Italy_FEN_mens.csv,7.92
1924,1928,2.0,8.0,20.0,6.396,0.0,True,Italy_FEN_mens.csv,20.0
1928,1932,0.0,2.0,14.0,0.0,1.0,False,Italy_FEN_mens.csv,14.0
1932,1936,0.0,10.0,16.0,0.0,1.0,False,Italy_FEN_mens.csv,16.0
1936,1948,0.0,11.0,16.0,0.0,1.0,False,Italy_FEN_mens.csv,16.0
1948,1952,0.0,7.0,15.0,0.0,1.0,False,Italy_FEN_mens.csv,15.0
1952,1956,0.0,4.0,8.5,2.828,0.00468,True,Italy_FEN_mens.csv,8.5
1956,1960,0.0,8.0,15.0,0.0,1.0,False,Italy_FEN_mens.csv,15.0
1960,1964,-1.0,2.0,3.33,1.014,0.31049,False,Italy_FEN_mens.csv,3.33
1964,1968,-2.0,2.0,2.49,0.562,0.57423,False,Italy_FEN_mens.csv,2.49
1968,1972,-1.0,2.0,3.58,0.835,0.40389,False,Italy_FEN_mens.csv,3.58
1972,1976,2.0,6.0,15.09,4.912,0.0,True,Italy_FEN_mens.csv,15.09
1976,1980,0.0,3.0,3.86,2.291,0.02195,True,Italy_FEN_mens.csv,3.86
1980,1984,2.0,11.0,22.5,6.0,0.0,True,Italy_FEN_mens.csv,22.5
1984,1988,-5.0,1.0,-3.07,-0.776,0.43753,False,Italy_FEN_mens.csv,3.07
1988,1992,-4.0,0.0,-6.67,-2.268,0.02334,True,Italy_FEN_mens.csv,6.67
1992,1996,5.0,2.0,15.43,10.04,0.0,True,Italy_FEN_mens.csv,15.43
1996,2000,-3.0,6.0,3.09,1.005,0.31499,False,Italy_FEN_mens.csv,3.09
2000,2004,2.0,3.0,10.5,6.0,0.0,True,Italy_FEN_mens.csv,10.5
2004,2008,-1.0,4.0,8.33,5.477,0.0,True,Italy_FEN_mens.csv,8.33
2008,2012,1.0,4.0,9.45,3.739,0.00018,True,Italy_FEN_mens.csv,9.45
2012,2016,-5.0,4.0,1.67,1.095,0.27332,False,Italy_FEN_mens.csv,1.67
2016,2020,-2.0,4.0,4.0,1.0,0.31731,False,Italy_FEN_mens.csv,4.0
2020,2024,-1.0,4.0,4.46,1.026,0.30476,False,Italy_FEN_mens.csv,4.46
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Sweden_BDM_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Sweden_BDM_mens.csv,0.0
2000,2004,0.0,1.0,1.5,1.414,0.1573,False,Hungary_WLF_womens.csv,1.5
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Daisy_SAL_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Brazil_CSP_mens.csv,0.0
1984,1988,-1.0,0.0,-2.0,-0.594,0.55245,False,China_SHO_mens.csv,2.0
1988,1992,1.0,0.0,1.86,0.661,0.50833,False,China_SHO_mens.csv,1.86
1992,1996,0.0,2.0,2.91,0.549,0.58274,False,China_SHO_mens.csv,2.91
1996,2000,0.0,2.0,6.67,1.832,0.06691,False,China_SHO_mens.csv,6.67
2000,2004,0.0,4.0,5.6,1.166,0.24374,False,China_SHO_mens.csv,5.6
2004,2008,1.0,2.0,5.83,1.243,0.21393,False,China_SHO_mens.csv,5.83
2008,2012,-4.0,2.0,-10.11,-5.612,0.0,True,China_SHO_mens.csv,10.11
2012,2016,0.0,1.0,1.5,0.381,0.70292,False,China_SHO_mens.csv,1.5
2020,2024,1.0,5.0,10.83,2.976,0.00292,True,China_SHO_mens.csv,10.83
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Spain_SKB_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Canada_CSP_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Portugal_SWM_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Portugal_SWM_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Portugal_SWM_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Portugal_SWM_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Portugal_SWM_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_WRF_mens.csv,0.0
1908,1912,0.0,12.0,14.0,0.0,1.0,False,United_Kingdom_FBL_mens.csv,14.0
1912,1920,-1.0,0.0,-11.0,0.0,1.0,False,United_Kingdom_FBL_mens.csv,11.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_FBL_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_FBL_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_FBL_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Ukraine_FEN_mens.csv,0.0
2000,2004,0.0,1.0,1.33,1.095,0.27332,False,Ukraine_FEN_mens.csv,1.33
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Ukraine_FEN_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Ukraine_FEN_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_JUD_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_JUD_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_JUD_mens.csv,0.0
1912,1920,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
1968,1972,-2.0,0.0,-3.0,0.0,1.0,False,France_MPN_mens.csv,3.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
1980,1984,2.0,1.0,6.0,0.0,1.0,False,France_MPN_mens.csv,6.0
1984,1988,-1.0,0.0,-3.0,0.0,1.0,False,France_MPN_mens.csv,3.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,France_MPN_mens.csv,0.0
1976,1980,0.0,5.0,12.0,0.0,1.0,False,Bulgaria_BKB_womens.csv,12.0
1980,1988,-3.0,0.0,-12.0,0.0,1.0,False,Bulgaria_BKB_womens.csv,12.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_SWM_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_SWM_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Iraq_WRF_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Mexico_WRF_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Antigua_And_Barbuda_ATH_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Antigua_And_Barbuda_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Antigua_And_Barbuda_ATH_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Antigua_And_Barbuda_ATH_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Bahrain_MPN_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,China_SKB_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_SWM_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_SWM_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Russia-1_TEN_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Greece_ATH_womens.csv,0.0
1988,1992,1.0,0.0,2.0,1.414,0.1573,False,Greece_ATH_womens.csv,2.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Greece_ATH_womens.csv,0.0
1996,2000,1.0,1.0,4.04,1.041,0.29807,False,Greece_ATH_womens.csv,4.04
2000,2004,0.0,3.0,4.44,0.725,0.46826,False,Greece_ATH_womens.csv,4.44
2004,2008,-1.0,0.0,-1.58,-0.622,0.53383,False,Greece_ATH_womens.csv,1.58
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Greece_ATH_womens.csv,0.0
2012,2016,1.0,0.0,4.67,1.225,0.22067,False,Greece_ATH_womens.csv,4.67
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Greece_ATH_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Greece_ATH_womens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Sweden_FEN_womens.csv,0.0
1928,1936,0.0,0.0,0.0,0.0,1.0,False,Sweden_FEN_womens.csv,0.0
1984,1992,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_HOC_womens.csv,0.0
1992,2000,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_HOC_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_HOC_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_HOC_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_HOC_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_HOC_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_HOC_womens.csv,0.0
1984,1988,0.0,7.0,12.0,0.0,1.0,False,South_Korea_HBL_womens.csv,12.0
