Athlete,Country,Event,First event,Gender
Shoma Yamamoto,JPN,ATH,True,M
Kaito Tsutsue,JPN,ATH,True,M
Tomer Zaltsman,ISR,MTB,True,M
Mikhail Yakovlev,ISR,CTR,True,M
Mikhail Yakovlev,ISR,CTR,True,M
Ben Armbruster,AUS,SWM,True,M
Ben Armbruster,AUS,SWM,True,M
Ben Armbruster,AUS,SWM,True,M
Bradley Woodward,AUS,SWM,True,M
Bradley Woodward,AUS,SWM,True,M
Brendon Smith,AUS,SWM,False,M
McEVOY Cameron,AUS,SWM,False,M
Elijah Winnington,AUS,SWM,False,M
Elijah Winnington,AUS,SWM,False,M
Elijah Winnington,AUS,SWM,False,M
Flynn Southam,AUS,SWM,True,M
Flynn Southam,AUS,SWM,True,M
Flynn Southam,AUS,SWM,True,M
Isaac Cooper,AUS,SWM,False,M
Isaac Cooper,AUS,SWM,False,M
Zac Stubblety-cook,AUS,SWM,True,M
Zac Stubblety-cook,AUS,SWM,True,M
Jack Cartwright,AUS,SWM,True,M
Jack Cartwright,AUS,SWM,True,M
Joshua Yong,AUS,SWM,True,M
Joshua Yong,AUS,SWM,True,M
Joshua Yong,AUS,SWM,True,M
Joshua Yong,AUS,SWM,True,M
Kai Taylor,AUS,SWM,True,M
Kai Taylor,AUS,SWM,True,M
Kai Taylor,AUS,SWM,True,M
Kyle Chalmers,AUS,SWM,False,M
Kyle Chalmers,AUS,SWM,False,M
Kyle Chalmers,AUS,SWM,False,M
Kyle Chalmers,AUS,SWM,False,M
Matthew Temple,AUS,SWM,False,M
Matthew Temple,AUS,SWM,False,M
Matthew Temple,AUS,SWM,False,M
Matthew Temple,AUS,SWM,False,M
Maximillian Giuliani,AUS,SWM,True,M
Maximillian Giuliani,AUS,SWM,True,M
Samuel Short,AUS,SWM,True,M
Samuel Short,AUS,SWM,True,M
Samuel Short,AUS,SWM,True,M
Sam Williamson,AUS,SWM,True,M
Se-bom Lee,AUS,SWM,False,M
Thomas Neill,AUS,SWM,False,M
Thomas Neill,AUS,SWM,False,M
Thomas Neill,AUS,SWM,False,M
William Yang,AUS,SWM,True,M
William Yang,AUS,SWM,True,M
Campbell Petric,AUS,SWM,True,M
Campbell Petric,AUS,SWM,True,M
Zac Incerti,AUS,SWM,False,M
Zac Incerti,AUS,SWM,False,M
Shubhankar Sharma,IND,GLF,True,M
Gaganjeet Bhullar,IND,GLF,True,M
Emma Friis,DEN,HBL,True,F
Aagot Hansen,DEN,HBL,True,F
Mette Hansen,DEN,HBL,True,F
Michala Moeller,DEN,HBL,True,F
Mette Tranborg,DEN,HBL,True,F
Anna Kristensen,DEN,HBL,True,F
Louise Vinter,DEN,HBL,True,F
Sarah Aaberg,DEN,HBL,True,F
Mie Hoejlund,DEN,HBL,True,F
Trine Oestergaard,DEN,HBL,True,F
Helena Elver,DEN,HBL,True,F
Kristina Joergensen,DEN,HBL,True,F
Rikke Iversen,DEN,HBL,True,F
Kathrine Heindahl,DEN,HBL,True,F
Sandra Toft,DEN,HBL,True,F
Althea Reinhardt,DEN,HBL,True,F
Line Haugsted,DEN,HBL,True,F
Gabriella Willems,BEL,JUD,True,F
di Maria,ARG,FEN,True,M
van Bernard,INA,CTR,True,M
Christopher Rougier-lagane,MRI,CRD,True,M
Randal Willars,MEX,DIV,True,M
Randal Willars,MEX,DIV,True,M
Kevin Berlin,MEX,DIV,False,M
Kevin Berlin,MEX,DIV,False,M
Osmar Olvera,MEX,DIV,False,M
Osmar Olvera,MEX,DIV,False,M
Manuel Celaya,MEX,DIV,False,M
Alexander Munoz,MEX,DIV,True,M
Yusur Rubaiawi,IRQ,WLF,True,M
Santiago Lorenzo,ARG,TTE,True,M
Sara Cirkovic,SRB,BOX,True,F
Natalia Shadrina,SRB,BOX,True,F
Ning Zhang,CHN,BK3,True,M
Yuanbo Zhu,CHN,BK3,True,M
Wenbo Lu,CHN,BK3,True,M
Jiaren Zhao,CHN,BK3,True,M
Therese Nilshagen,SWE,EDR,False,F
Therese Nilshagen,SWE,EDR,False,F
Juliette Ramel,SWE,EDR,False,F
Juliette Ramel,SWE,EDR,False,F
von Maria,SWE,EDR,True,F
Billy Stairmand,NZL,SRF,False,M
Theodora Gkountoura,GRE,FEN,False,F
Paula Arcos,ESP,HBL,False,F
Eugenia Arderius,ESP,HBL,True,F
Alexandrina Cabral,ESP,HBL,False,F
Carmen Campos,ESP,HBL,True,F
Mercedes Castellanos,ESP,HBL,False,F
Maitane Echeverria,ESP,HBL,True,F
Alicia Fernandez,ESP,HBL,False,F
Kaba Gassama,ESP,HBL,True,F
Mireya Gonzalez,ESP,HBL,False,F
Lara Gonzalez,ESP,HBL,False,F
Maria Gutierrez,ESP,HBL,False,F
Marta Lopez,ESP,HBL,False,F
Soledad Lopez,ESP,HBL,False,F
Maria Prieto,ESP,HBL,True,F
Lysa Tchaptchet,ESP,HBL,True,F
Nicole Wiggins,ESP,HBL,True,F
Darly Zoqbi,ESP,HBL,True,F
Alex Bowen,USA,WPO,False,M
Luca Cupido,USA,WPO,False,M
Hannes Daube,USA,WPO,False,M
William Dodd,USA,WPO,True,M
Ryder Dodd,USA,WPO,True,M
Ben Hallock,USA,WPO,False,M
Drew Holland,USA,WPO,False,M
Johnny Hooper,USA,WPO,False,M
Max Irving,USA,WPO,False,M
Alex Obert,USA,WPO,False,M
Marko Vavic,USA,WPO,False,M
Adrian Weinberg,USA,WPO,True,M
Dylan Woodhead,USA,WPO,False,M
Hideki Matsuyama,JPN,GLF,False,M
Keita Nakajima,JPN,GLF,True,M
Shannon Tan,SGP,GLF,True,F
BILLY,MAR,BKG,True,M
Conor Leahy,AUS,CTR,False,M
James Moriarty,AUS,CTR,True,M
Kelland O'brien,AUS,CTR,False,M
Kelland O'brien,AUS,CTR,False,M
Leigh Hoffman,AUS,CTR,False,M
Leigh Hoffman,AUS,CTR,False,M
Leigh Hoffman,AUS,CTR,False,M
Matthew Glaetzer,AUS,CTR,False,M
Matthew Glaetzer,AUS,CTR,False,M
Matthew Glaetzer,AUS,CTR,False,M
Matthew Richardson,AUS,CTR,False,M
Matthew Richardson,AUS,CTR,False,M
Matthew Richardson,AUS,CTR,False,M
Matthew Richardson,AUS,CTR,False,M
Oliver Bleddyn,AUS,CTR,True,M
Oliver Bleddyn,AUS,CTR,True,M
Oliver Bleddyn,AUS,CTR,True,M
Sam Welsford,AUS,CTR,False,M
Sam Welsford,AUS,CTR,False,M
Sam Welsford,AUS,CTR,False,M
Thomas Cornish,AUS,CTR,True,M
Alexander Zverev,GER,TEN,False,M
Alexander Zverev,GER,TEN,False,M
Maximilian Marterer,GER,TEN,True,M
Jan-lennard Struff,GER,TEN,False,M
Jan-lennard Struff,GER,TEN,False,M
Tim Puetz,GER,TEN,False,M
Kevin Krawietz,GER,TEN,False,M
Dominik Koepfer,GER,TEN,False,M
Dominik Koepfer,GER,TEN,False,M
Shino Matsuda,JPN,SRF,True,F
Adam Maraana,ISR,SWM,True,M
Bar Soloveychik,ISR,SWM,True,M
Bar Soloveychik,ISR,SWM,True,M
David Gerchik,ISR,SWM,True,M
Denis Loktev,ISR,SWM,False,M
Denis Loktev,ISR,SWM,False,M
Denis Loktev,ISR,SWM,False,M
Eitan Ben,ISR,SWM,True,M
Eitan Ben,ISR,SWM,True,M
Gal Cohen,ISR,SWM,False,M
Gal Cohen,ISR,SWM,False,M
Gal Cohen,ISR,SWM,False,M
Gal Cohen,ISR,SWM,False,M
Martin Kartavi,ISR,SWM,True,M
Amir Cheruti,ISR,SWM,False,M
Ron Polonsky,ISR,SWM,False,M
Ron Polonsky,ISR,SWM,False,M
Ron Polonsky,ISR,SWM,False,M
Tomer Frankel,ISR,SWM,False,M
Tomer Frankel,ISR,SWM,False,M
Tomer Frankel,ISR,SWM,False,M
Tomer Frankel,ISR,SWM,False,M
Alexey Glivinskiy,ISR,SWM,True,M
Alexey Glivinskiy,ISR,SWM,True,M
Caisa-marie Lindfors,SWE,ATH,True,F
Carolina Wikstrom,SWE,ATH,False,F
Axelina Johansson,SWE,ATH,True,F
Fanny Roos,SWE,ATH,False,F
Julia Henriksson,SWE,ATH,True,F
Julia Henriksson,SWE,ATH,True,F
Maja Askag,SWE,ATH,True,F
Nora Lindahl,SWE,ATH,True,F
Thea Lofman,SWE,ATH,True,F
Vanessa Kamga,SWE,ATH,True,F
Edriel Yulo,PHI,GAR,False,M
Edriel Yulo,PHI,GAR,False,M
Edriel Yulo,PHI,GAR,False,M
Edriel Yulo,PHI,GAR,False,M
Edriel Yulo,PHI,GAR,False,M
Edriel Yulo,PHI,GAR,False,M
Edriel Yulo,PHI,GAR,False,M
Edriel Yulo,PHI,GAR,False,M
Gunta Vaicule,LAT,ATH,True,F
Anete Sietina,LAT,ATH,True,F
Agate Caune,LAT,ATH,True,F
Lina Muze-sirma,LAT,ATH,True,F
Kate Lasmane,LAT,ATH,True,F
Joe Kurniawan,INA,SWM,True,M
Axelle Crevier,CAN,WPO,False,F
la Shae,CAN,WPO,False,F
Serena Browne,CAN,WPO,True,F
McKELVEY Hayley,CAN,WPO,False,F
Verica Bakoc,CAN,WPO,True,F
Jessica Gaudreault,CAN,WPO,True,F
McDOWELL Blaire,CAN,WPO,True,F
Marilia Mimides,CAN,WPO,True,F
Emma Wright,CAN,WPO,False,F
Elyse Lemay-lavoie,CAN,WPO,False,F
Kindred Paul,CAN,WPO,False,F
Rae Lekness,CAN,WPO,True,F
Clara Vulpisi,CAN,WPO,False,F
John Smith,RSA,ROW,False,M
Christopher Baxter,RSA,ROW,True,M
Lia Lima,ANG,SWM,True,F
Yomna Ayyad,EGY,BOX,True,F
Sascha Lehmann,SUI,CLB,True,M
Pascal Barraque,FRA,RU7,True,M
Antoine Dupont,FRA,RU7,True,M
Nelson Epee,FRA,RU7,True,M
Theo Forner,FRA,RU7,True,M
Aaron Grandidier,FRA,RU7,True,M
Jefferson-lee Joseph,FRA,RU7,True,M
Stephen Parez,FRA,RU7,False,M
Varian Pasquet,FRA,RU7,True,M
Rayan Rebbadj,FRA,RU7,True,M
Paulin Riva,FRA,RU7,True,M
Jordan Sepho,FRA,RU7,True,M
Andy Timo,FRA,RU7,True,M
Antoine Zeghdar,FRA,RU7,True,M
Audrey Cordon,FRA,CRD,True,F
Audrey Cordon,FRA,CRD,True,F
Juliette Labous,FRA,CRD,False,F
Juliette Labous,FRA,CRD,False,F
Jorge Campos,CUB,TTE,False,M
Andy Pereira,CUB,TTE,True,M
Marie Branser,GUI,JUD,True,F
Mariana Esteves,GUI,JUD,True,F
Grainne Walsh,IRL,BOX,True,F
Aoife O'rourke,IRL,BOX,False,F
Daina Moorehouse,IRL,BOX,True,F
Jennifer Lehane,IRL,BOX,True,F
Kellie Harrington,IRL,BOX,True,F
Michaela Walsh,IRL,BOX,False,F
Edison Rodriguez,COL,FEN,True,M
Qingyuan Chen,CHN,FEN,False,F
Qingyuan Chen,CHN,FEN,False,F
Qianqian Huang,CHN,FEN,True,F
Qianqian Huang,CHN,FEN,True,F
Yuting Wang,CHN,FEN,True,F
Yuting Wang,CHN,FEN,True,F
Yiwen Sun,CHN,FEN,False,F
Yiwen Sun,CHN,FEN,False,F
Junyao Tang,CHN,FEN,True,F
Junyao Tang,CHN,FEN,True,F
Nuo Xu,CHN,FEN,True,F
Sihan Yu,CHN,FEN,True,F
Sihan Yu,CHN,FEN,True,F
Hengyu Yang,CHN,FEN,False,F
Enqi Jiao,CHN,FEN,True,F
Lucy Matehaere,NZL,CSP,True,F
Tara Vaughan,NZL,CSP,True,F
Aimee Fisher,NZL,CSP,True,F
Aimee Fisher,NZL,CSP,True,F
Alicia Hoskin,NZL,CSP,False,F
Alicia Hoskin,NZL,CSP,False,F
Lisa Carrington,NZL,CSP,False,F
Lisa Carrington,NZL,CSP,False,F
Lisa Carrington,NZL,CSP,False,F
Olivia Brett,NZL,CSP,True,F
Matthias Schmid,GER,GLF,True,M
Stephan Jaeger,GER,GLF,True,M
Manami Iijima,GUM,TRI,True,F
Sylvain Andre,FRA,BMX,False,M
Joris Daudet,FRA,BMX,False,M
Romain Mahieu,FRA,BMX,False,M
Arthur Pilard,FRA,BMX,True,M
Stephanie Au,HKG,SWM,False,F
Stephanie Au,HKG,SWM,False,F
Stephanie Au,HKG,SWM,False,F
Mei Cheng,HKG,SWM,False,F
Mei Cheng,HKG,SWM,False,F
Bernadette Haughey,HKG,SWM,False,F
Bernadette Haughey,HKG,SWM,False,F
Bernadette Haughey,HKG,SWM,False,F
Natalie Kan,HKG,SWM,True,F
Natalie Kan,HKG,SWM,True,F
Natalie Kan,HKG,SWM,True,F
Lam Tam,HKG,SWM,False,F
Lam Tam,HKG,SWM,False,F
Lam Tam,HKG,SWM,False,F
Cindy Cheung,HKG,SWM,True,F
Cindy Cheung,HKG,SWM,True,F
Janika Loiv,EST,MTB,False,F
Ramzi Boukhiam,MAR,SRF,False,M
Anna Kiesenhofer,AUT,CRD,False,F
Anna Kiesenhofer,AUT,CRD,False,F
Christina Schweinberger,AUT,CRD,True,F
Christina Schweinberger,AUT,CRD,True,F
Ana Arnau,ESP,GRY,True,F
Alba Bautista,ESP,GRY,True,F
Polina Berezina,ESP,GRY,True,F
Ines Bergua,ESP,GRY,True,F
Mireia Martinez,ESP,GRY,True,F
Patricia Perez,ESP,GRY,True,F
Salma Solaun,ESP,GRY,True,F
Tereza Svabikova,CZE,BDM,True,F
Lea Siegl,AUT,EVE,False,F
van Sanne,NED,JUD,False,F
van Sanne,NED,JUD,False,F
van Joanne,NED,JUD,True,F
van Joanne,NED,JUD,True,F
Marit Kamps,NED,JUD,True,F
Marit Kamps,NED,JUD,True,F
Julie Beurskens,NED,JUD,True,F
Julie Beurskens,NED,JUD,True,F
Guusje Steenhuis,NED,JUD,False,F
Guusje Steenhuis,NED,JUD,False,F
Hana Beiqi,KOS,SWM,True,F
Laura Rasoanaivo,MAD,JUD,True,F
Vincent Lau,HKG,CRD,True,M
Letitia Sim,SGP,SWM,True,F
Letitia Sim,SGP,SWM,True,F
Letitia Sim,SGP,SWM,True,F
Levenia Sim,SGP,SWM,True,F
Levenia Sim,SGP,SWM,True,F
Wen Quah,SGP,SWM,False,F
Wen Quah,SGP,SWM,False,F
Hwee Gan,SGP,SWM,True,F
Hwee Gan,SGP,SWM,True,F
Hwee Gan,SGP,SWM,True,F
Lucia Martin-portugues,ESP,FEN,True,F
Ameline Douarre,FRA,WRF,True,F
Koumba Larroque,FRA,WRF,False,F
Nikola Gjuretanovikj,MKD,SWM,True,M
Komronshokh Ustopiriyon,TJK,JUD,False,M
Behruzi Khojazoda,TJK,JUD,True,M
Temur Rakhimov,TJK,JUD,False,M
Somon Makhmadbekov,TJK,JUD,False,M
Nurali Emomali,TJK,JUD,True,M
Dzhakhongir Madzhidov,TJK,JUD,True,M
Mina Mobekk,NOR,SAL,True,F
Marie Roenningen,NOR,SAL,False,F
Flem Hoest,NOR,SAL,True,F
Helene Naess,NOR,SAL,False,F
Adam Li,CZE,ARC,True,M
Adam Li,CZE,ARC,True,M
Naomi Akakpo,TOG,ATH,True,F
Nikolas Antoniou,CYP,SWM,False,M
Seljan Mahsudova,AZE,GTR,True,F
Zilu Wang,CHN,GRY,True,F
Xinyi Ding,CHN,GRY,True,F
Qiqi Guo,CHN,GRY,False,F
Ting Hao,CHN,GRY,False,F
Zhangjiayang Huang,CHN,GRY,False,F
Lanjing Wang,CHN,GRY,True,F
Gabriela Dabrowski,CAN,TEN,False,F
Gabriela Dabrowski,CAN,TEN,False,F
Leylah Fernandez,CAN,TEN,True,F
Leylah Fernandez,CAN,TEN,True,F
Bianca Andreescu,CAN,TEN,True,F
Olivia Apps,CAN,RU7,False,F
Fancy Bermudez,CAN,RU7,True,F
Alysha Corrigan,CAN,RU7,True,F
Caroline Crossley,CAN,RU7,True,F
Chloe Daniels,CAN,RU7,True,F
Asia Hogan-rochester,CAN,RU7,True,F
Piper Logan,CAN,RU7,True,F
Carissa Norsten,CAN,RU7,True,F
Taylor Perry,CAN,RU7,True,F
Krissy Scurfield,CAN,RU7,True,F
Florence Symonds,CAN,RU7,True,F
Shalaya Valenzuela,CAN,RU7,True,F
Keyara Wardley,CAN,RU7,False,F
Charity Williams,CAN,RU7,False,F
Linyu Diao,CHN,VVO,True,F
Xia Ding,CHN,VVO,False,F
Yi Gao,CHN,VVO,True,F
Xiangyu Gong,CHN,VVO,False,F
Yingying Li,CHN,VVO,False,F
Mengjie Wang,CHN,VVO,False,F
Mengjie Wu,CHN,VVO,True,F
Xinyue Yuan,CHN,VVO,False,F
Changning Zhang,CHN,VVO,False,F
Yushan Zhuang,CHN,VVO,True,F
Yuanyuan Wang,CHN,VVO,False,F
Yixin Zheng,CHN,VVO,True,F
Ting Zhu,CHN,VVO,False,F
Ali Bisultanov,DEN,WRF,True,M
Tayamika Changanamuno,MAW,SWM,True,F
Bence Halasz,HUN,ATH,False,M
Mate Helebrandt,HUN,ATH,False,M
Attila Molnar,HUN,ATH,True,M
Daniel Raba,HUN,ATH,True,M
Donat Varga,HUN,ATH,True,M
Bence Venyercsan,HUN,ATH,False,M
Bence Venyercsan,HUN,ATH,False,M
Rohan Bopanna,IND,TEN,False,M
Nsriram Balaji,IND,TEN,True,M
Sumit Nagal,IND,TEN,False,M
Hakan Recber,TUR,TKW,True,M
Kutalmis Atesli,TUR,TKW,True,M
Remigio Santander,GEQ,ATH,True,M
Sajjad Sehen,IRQ,JUD,True,M
Haruka Nakamura,JPN,GAR,True,F
Haruka Nakamura,JPN,GAR,True,F
Haruka Nakamura,JPN,GAR,True,F
Haruka Nakamura,JPN,GAR,True,F
Haruka Nakamura,JPN,GAR,True,F
Haruka Nakamura,JPN,GAR,True,F
Haruka Nakamura,JPN,GAR,True,F
Rina Kishi,JPN,GAR,True,F
Rina Kishi,JPN,GAR,True,F
Rina Kishi,JPN,GAR,True,F
Rina Kishi,JPN,GAR,True,F
Rina Kishi,JPN,GAR,True,F
Rina Kishi,JPN,GAR,True,F
Rina Kishi,JPN,GAR,True,F
Kohane Ushioku,JPN,GAR,True,F
Kohane Ushioku,JPN,GAR,True,F
Kohane Ushioku,JPN,GAR,True,F
Kohane Ushioku,JPN,GAR,True,F
Kohane Ushioku,JPN,GAR,True,F
Kohane Ushioku,JPN,GAR,True,F
Kohane Ushioku,JPN,GAR,True,F
Mana Okamura,JPN,GAR,True,F
Mana Okamura,JPN,GAR,True,F
Mana Okamura,JPN,GAR,True,F
Mana Okamura,JPN,GAR,True,F
Mana Okamura,JPN,GAR,True,F
Mana Okamura,JPN,GAR,True,F
Mana Okamura,JPN,GAR,True,F
Beth Potter,GBR,TRI,True,F
Georgia Taylor-brown,GBR,TRI,False,F
Kate Waugh,GBR,TRI,True,F
C Rivera,PUR,WRF,True,M
Adrian Ramos,PUR,WRF,True,M
Darius Smith,PUR,WRF,True,M
Toi Cruz,PUR,WRF,True,M
Ali Al,OMA,ATH,True,M
Kiril Kirov,BUL,SHO,True,M
Kiril Kirov,BUL,SHO,True,M
Uladzislau Kravets,AIN,CSP,True,M
Alexey Korovashkov,AIN,CSP,True,M
Zakhar Petrov,AIN,CSP,True,M
Zakhar Petrov,AIN,CSP,True,M
Taro Daniel,JPN,TEN,False,M
Taro Daniel,JPN,TEN,False,M
Kei Nishikori,JPN,TEN,False,M
Kei Nishikori,JPN,TEN,False,M
Kei Nishikori,JPN,TEN,False,M
Lin Pletikos,SLO,SAL,True,F
Lina Erzen,SLO,SAL,True,F
Tina Mrak,SLO,SAL,False,F
Anna Dulce,MDA,SHO,True,F
Richard Tury,SVK,SKB,True,M
Ronja Gronblom,FIN,SAL,True,F
Veera Hokka,FIN,SAL,True,F
Sinem Kurtbay,FIN,SAL,False,F
Monika Mikkola,FIN,SAL,True,F
van Dylan,NED,CRD,False,M
Daan Hoole,NED,CRD,True,M
Daan Hoole,NED,CRD,True,M
van Mathieu,NED,CRD,True,M
Habitam Alemu,ETH,ATH,False,F
Worknesh Mesele,ETH,ATH,True,F
Tsige Duguma,ETH,ATH,True,F
Diribe Welteji,ETH,ATH,False,F
Birke Haylom,ETH,ATH,True,F
Freweyni Hailu,ETH,ATH,True,F
Ejgayehu Taye,ETH,ATH,False,F
Medina Eisa,ETH,ATH,True,F
Tsigie Gebreselama,ETH,ATH,False,F
Gudaf Tsegay,ETH,ATH,False,F
Gudaf Tsegay,ETH,ATH,False,F
Gudaf Tsegay,ETH,ATH,False,F
Fotyen Tesfay,ETH,ATH,True,F
Sembo Almayew,ETH,ATH,True,F
Lomi Muleta,ETH,ATH,False,F
Tigst Assefa,ETH,ATH,True,F
Beriso Shankule,ETH,ATH,True,F
Megertu Alemu,ETH,ATH,True,F
Gianna Woodruff,PAN,ATH,False,F
Malak Hamza,EGY,GTR,False,F
Megan Havers,GBR,ARC,True,F
Megan Havers,GBR,ARC,True,F
Penny Healey,GBR,ARC,True,F
Penny Healey,GBR,ARC,True,F
Bryony Pitman,GBR,ARC,False,F
Bryony Pitman,GBR,ARC,False,F
Bryony Pitman,GBR,ARC,False,F
Abdulaziz Al-obaidly,QAT,SWM,False,M
Thalya Burford,SUI,BMX,True,F
Nadine Aeberhard,SUI,BMX,True,F
Zoe Claessens,SUI,BMX,False,F
Alex Aranburu,ESP,CRD,True,M
Juan Ayuso,ESP,CRD,True,M
Oier Lazkano,ESP,CRD,True,M
Oier Lazkano,ESP,CRD,True,M
le Phong,VIE,ARC,True,M
le Phong,VIE,ARC,True,M
Juanma Lopez,PUR,BOX,True,M
Cedric Butti,SUI,BMX,True,M
Simon Marquart,SUI,BMX,False,M
Filib Steiner,SUI,BMX,True,M
Mauricio Molina,CHI,BMX,True,M
Vito Dell,ITA,TKW,True,M
Simone Alessio,ITA,TKW,False,M
Daniela Campos,POR,CRD,True,F
Ricardo Batista,POR,TRI,True,M
Vasco Vilaca,POR,TRI,True,M
LITHE-ING,CHN,BKG,True,M
Alexandra Forsterling,GER,GLF,True,F
Esther Henseleit,GER,GLF,True,F
Francois Mendy,SEN,ATH,False,M
Tidiane Diouf,SEN,ATH,True,M
Xenia Hiebert,PAR,ATH,True,F
Maria Erdi,HUN,SAL,False,F
Joshua Abuaku,GER,ATH,False,M
Emil Agyekum,GER,ATH,True,M
Emil Agyekum,GER,ATH,True,M
Deniz Almas,GER,ATH,False,M
Lucas Ansah-peprah,GER,ATH,False,M
Paul Bredau,GER,ATH,False,M
Paul Bredau,GER,ATH,False,M
Paul Bredau,GER,ATH,False,M
Robert Farken,GER,ATH,False,M
Joshua Hartmann,GER,ATH,False,M
Joshua Hartmann,GER,ATH,False,M
Joshua Hartmann,GER,ATH,False,M
Max Hess,GER,ATH,False,M
Jonathan Hilbert,GER,ATH,False,M
Soeren Klose,GER,ATH,True,M
Merlin Hummel,GER,ATH,True,M
Henrik Janssen,GER,ATH,True,M
Niklas Kaul,GER,ATH,False,M
Marc Koch,GER,ATH,False,M
Leo Koepp,GER,ATH,True,M
Christopher Linke,GER,ATH,False,M
Christopher Linke,GER,ATH,False,M
Kanda Lita,GER,ATH,False,M
Leo Neugebauer,GER,ATH,True,M
Amanal Petros,GER,ATH,False,M
Tobias Potye,GER,ATH,True,M
Constantin Preis,GER,ATH,False,M
Marius Probst,GER,ATH,True,M
Clemens Pruefer,GER,ATH,True,M
Richard Ringer,GER,ATH,False,M
Manuel Sanders,GER,ATH,False,M
Manuel Sanders,GER,ATH,False,M
Velten Schneider,GER,ATH,True,M
Till Steinforth,GER,ATH,True,M
Julian Wagner,GER,ATH,True,M
Julian Weber,GER,ATH,False,M
Yannick Wolf,GER,ATH,True,M
Yannick Wolf,GER,ATH,True,M
Oleg Zernikel,GER,ATH,False,M
Kevin Kranz,GER,ATH,True,M
Fabian Dammermann,GER,ATH,True,M
Karl Bebendorf,GER,ATH,False,M
Samuel Fitwi,GER,ATH,True,M
Torben Blech,GER,ATH,False,M
Frederik Ruppert,GER,ATH,True,M
Simon Batz,GER,ATH,True,M
Max Dehning,GER,ATH,True,M
Mika Sosna,GER,ATH,True,M
Aleksandar Askovic,GER,ATH,True,M
Owen Ansah,GER,ATH,False,M
Owen Ansah,GER,ATH,False,M
Tyrel Prenz,GER,ATH,True,M
Manuel Mordi,GER,ATH,True,M
Noah Klei,GER,ATH,True,M
Lukas Krappe,GER,ATH,True,M
Elena Oetling,MEX,SAL,False,F
Mariana Aguilar,MEX,SAL,True,F
Juan Postigos,PER,JUD,False,M
Yaqoub Alyouha,KUW,ATH,False,M
Alysha Koloi,AUS,DIV,True,F
Anabelle Smith,AUS,DIV,False,F
Ellie Cole,AUS,DIV,True,F
Maddison Keeney,AUS,DIV,False,F
Maddison Keeney,AUS,DIV,False,F
Melissa Wu,AUS,DIV,False,F
Mallory Franklin,GBR,CSL,False,F
Mallory Franklin,GBR,CSL,False,F
Kimberley Woods,GBR,CSL,False,F
Kimberley Woods,GBR,CSL,False,F
Nelly Korda,USA,GLF,False,F
Lilia Vu,USA,GLF,True,F
Rose Zhang,USA,GLF,True,F
Banlung Tubtimdang,THA,TKW,True,M
Stephen Cox,ZIM,ROW,True,M
Florentina Ghelber,ROU,ATH,False,F
Maria Ion,ROU,ATH,True,F
Chelimo Melly,ROU,ATH,True,F
Relin Meringor,ROU,ATH,True,F
Andrea Miklos,ROU,ATH,True,F
Alina Rotaru-kottmann,ROU,ATH,False,F
Stella Rutto,ROU,ATH,True,F
Daniela Stanciu,ROU,ATH,False,F
Andreea Talos,ROU,ATH,True,F
Eugenio Garza,MEX,EJP,False,M
Eugenio Garza,MEX,EJP,False,M
Federico Fernandez,MEX,EJP,True,M
Federico Fernandez,MEX,EJP,True,M
Andres Azcarraga,MEX,EJP,True,M
Catherine Beauchemin-pinard,CAN,JUD,False,F
Catherine Beauchemin-pinard,CAN,JUD,False,F
Christa Deguchi,CAN,JUD,True,F
Christa Deguchi,CAN,JUD,True,F
Laura Portuondo,CAN,JUD,True,F
Laura Portuondo,CAN,JUD,True,F
Kelly Deguchi,CAN,JUD,True,F
Kelly Deguchi,CAN,JUD,True,F
Michelle Andres,SUI,CTR,True,F
Jasmin Liechti,SUI,CTR,True,F
Aline Seitz,SUI,CTR,True,F
Aline Seitz,SUI,CTR,True,F
Sonia Baluzzo,ARG,ROW,True,F
Evelyn Silvestro,ARG,ROW,True,F
Powei Bello,NGR,CSP,True,F
Powei Bello,NGR,CSP,True,F
Akinaere Otuedo,NGR,CSP,True,F
Akinaere Otuedo,NGR,CSP,True,F
Rotem Gafinovitz,ISR,CRD,True,F
Moesha Johnson,AUS,SWM,True,F
Moesha Johnson,AUS,SWM,True,F
Lee Connor,AUS,SWM,True,F
Alexandria Perkins,AUS,SWM,True,F
Alexandria Perkins,AUS,SWM,True,F
Ariarne Titmus,AUS,SWM,False,F
Ariarne Titmus,AUS,SWM,False,F
Ariarne Titmus,AUS,SWM,False,F
Ariarne Titmus,AUS,SWM,False,F
Brianna Throssell,AUS,SWM,False,F
Brianna Throssell,AUS,SWM,False,F
Bronte Campbell,AUS,SWM,False,F
Bronte Campbell,AUS,SWM,False,F
Elizabeth Dekkers,AUS,SWM,True,F
Ella Ramsay,AUS,SWM,True,F
Ella Ramsay,AUS,SWM,True,F
Ella Ramsay,AUS,SWM,True,F
Ella Ramsay,AUS,SWM,True,F
McKEON Emma,AUS,SWM,False,F
McKEON Emma,AUS,SWM,False,F
McKEON Emma,AUS,SWM,False,F
McKEON Emma,AUS,SWM,False,F
Iona Anderson,AUS,SWM,True,F
Iona Anderson,AUS,SWM,True,F
Iona Anderson,AUS,SWM,True,F
Jaclyn Barclay,AUS,SWM,True,F
Jamie Perkins,AUS,SWM,True,F
Jamie Perkins,AUS,SWM,True,F
Jenna Forrester,AUS,SWM,True,F
Jenna Strauch,AUS,SWM,False,F
Jenna Strauch,AUS,SWM,False,F
