Country Code,Gender,Event,bronze,silver,gold,total athletes
LAT,M,KTE,0,0,0,0
KOR,F,GRY,0,0,0,0
GBR,M,TEN,0,0,0,0
SLO,F,BDM,0,0,0,0
GRE,M,TEN,0,0,0,0
CMR,M,ATH,0,0,0,0
PAN,F,FEN,0,0,0,0
BEL,M,SAL,0,0,0,0
CZE,F,VBV,0,0,0,0
COL,F,CSP,0,0,0,0
BLR,M,SHO,0,0,0,6
ARG,M,BKB,6,0,0,6
GBR,M,ATH,0,0,0,0
SKN,M,ATH,0,0,0,2
BRA,M,VBV,0,0,0,0
NZL,M,FBL,0,0,0,0
GAM,F,SWM,0,0,0,0
CZE,M,TEN,0,0,0,0
LBA,M,SWM,0,0,0,0
TCH,F,CSL,0,0,0,0
AUT,F,GLF,0,0,0,0
TKM,M,SHO,0,0,0,0
GBR,M,VVO,0,0,0,0
GER,M,ROW,0,0,0,0
FRA,M,SAL,0,0,0,0
MAR,M,SHO,0,0,0,0
GUA,F,ATH,0,0,0,0
DEN,M,ROW,2,0,2,5
LBA,F,SWM,0,0,0,0
DEN,M,CSL,0,0,0,0
SMR,M,WRF,0,0,0,0
KSA,M,JUD,0,0,0,0
CAN,M,VBV,0,0,0,0
HKG,M,SWM,0,0,0,0
TPE,F,GLF,0,0,0,0
GER,M,GTR,0,0,0,1
GUY,M,JUD,0,0,0,0
EST,M,SAL,0,0,0,0
JPN,M,SAL,0,0,0,0
INA,F,BDM,0,0,0,0
IRL,F,ARC,0,0,0,0
JPN,F,SBL,0,0,5,5
YEM,M,TKW,0,0,0,0
SYR,F,ATH,0,0,0,0
ESP,M,SAL,0,0,0,0
DMA,M,SWM,0,0,0,0
EGY,F,ARC,0,0,0,0
VEN,F,SHO,0,0,0,0
MNE,F,BOX,0,0,0,0
BEL,M,WPO,0,0,0,0
SRB,F,CSL,0,0,0,0
ARG,M,TKW,0,0,0,0
ARU,M,FEN,0,0,0,0
IRL,M,SAL,0,0,0,0
SCG,M,WLF,0,0,0,0
ECU,M,CRD,0,0,0,0
CHN,M,EVE,0,0,0,0
PHI,F,WLF,0,0,0,0
SCG,M,DIV,0,0,0,0
KAZ,F,TRI,0,0,0,0
ZIM,M,BOX,0,0,0,0
GBR,F,GTR,0,0,0,0
EST,M,SHO,0,0,0,1
LUX,M,JUD,0,0,0,0
PUR,M,ROW,0,0,0,0
NCA,M,BOX,0,0,0,0
HUN,F,BDM,0,0,0,0
FRA,F,DIV,0,0,0,1
ROU,F,GRY,0,0,0,0
BRA,M,BMF,0,0,0,0
FIN,M,FBL,0,0,0,0
NOR,M,TRI,0,0,0,0
MEX,F,BDM,0,0,0,0
CPV,M,BOX,0,0,0,0
SVK,M,TRI,0,0,0,0
JPN,M,ARC,0,0,0,1
ROU,F,VVO,0,0,0,0
ITA,F,TTE,0,0,0,2
UKR,F,TTE,0,0,0,0
CUB,M,TKW,0,0,0,1
NGR,M,BDM,0,0,0,0
KEN,F,WLF,0,0,0,0
TCH,F,ARC,0,0,0,0
ESP,F,MPN,0,0,0,0
CUB,F,CTR,0,1,0,1
LBA,M,CTR,0,0,0,0
MAS,M,HOC,0,0,0,0
IND,F,SHO,0,0,0,2
MYA,M,ARC,0,0,0,0
PHI,M,ATH,0,0,0,0
BOL,M,FEN,0,0,0,0
BLR,M,SAL,0,0,0,0
SGP,M,JUD,0,0,0,0
UKR,F,CTR,0,0,0,1
URS,M,SAL,0,0,0,0
AND,F,ATH,0,0,0,0
JAM,M,JUD,0,0,0,0
FRA,F,SWM,0,0,0,14
SGP,M,SAL,0,0,0,0
DEN,F,MPN,0,0,0,0
PAN,M,CSL,0,0,0,0
CUB,M,BKB,0,0,0,0
HKG,M,CTR,0,0,0,1
IRL,F,CSL,0,0,0,0
CUB,F,TTE,0,0,0,0
USA,M,LAX,0,0,0,0
SWE,F,MTB,0,0,0,0
FRA,M,SAL,0,0,0,0
ROU,F,TEN,0,0,0,0
LCA,F,SWM,0,0,0,0
MON,M,ARC,0,0,0,0
EGY,F,CSL,0,0,0,0
ISL,M,GAR,0,0,0,0
POL,F,TRI,0,0,0,0
ROU,F,FEN,0,1,0,1
CAN,M,BMF,0,0,0,0
LTU,M,CRD,0,0,0,0
MAR,M,SAL,0,0,0,0
LIB,M,FEN,0,0,0,0
IND,M,ARC,0,0,0,0
SWZ,M,WLF,0,0,0,0
TLS,F,SWM,0,0,0,0
ARG,F,JUD,0,0,0,1
SAM,M,SWM,0,0,0,0
TTO,F,TKW,0,0,0,0
QAT,M,HBL,0,0,0,0
CHN,F,MPN,0,0,0,0
GBR,M,SAL,0,0,0,0
CAN,F,ROW,0,0,0,7
ITA,F,CTR,1,0,0,5
GER,F,DIV,2,0,0,7
ITA,M,SAL,0,0,0,0
NGR,F,TKW,0,0,0,0
EST,F,GRY,0,0,0,0
SUI,M,AER,0,0,0,0
SUI,M,SAL,0,0,0,0
ESP,F,MTB,0,0,0,0
FRG,M,DIV,0,0,0,0
CRC,F,CSL,0,0,0,0
ZIM,F,SWM,0,3,1,4
GBR,F,FBL,0,0,0,0
CHN,F,TEN,0,0,0,0
ARG,F,SHO,0,0,0,0
FRG,M,WLF,0,0,0,0
GUA,M,WLF,0,0,0,0
FRA,M,HOC,0,0,0,0
GER,M,SAL,0,0,0,0
NED,F,WPO,0,0,2,2
TPE,M,BSB,0,0,0,9
TUR,F,BDM,0,0,0,0
PER,M,WLF,0,0,0,0
GHA,F,JUD,0,0,0,0
AUS,M,TEN,0,0,0,0
SUI,F,BMF,0,0,0,0
RUS,F,CTR,1,0,0,3
MGL,M,TTE,0,0,0,0
JAM,M,SAL,0,0,0,0
EGY,M,CTR,0,0,0,0
KOR,F,ARC,0,0,0,0
PER,M,DIV,0,0,0,0
EGY,M,ART,0,0,0,0
HKG,M,TTE,0,0,0,0
ROC,M,BMF,0,0,0,0
MNE,M,JUD,0,0,0,0
GER,F,SWM,0,0,2,20
CAF,F,JUD,0,0,0,0
BIH,M,CSL,0,0,0,0
KOS,M,SHO,0,0,0,0
GRE,M,FEN,0,0,0,0
GBS,F,ATH,0,0,0,0
GRE,M,TTE,0,0,0,5
GEO,M,SHO,0,0,0,0
ZIM,F,DIV,0,0,0,0
ISR,F,WRF,0,0,0,0
URS,F,TTE,0,0,0,1
IND,F,JUD,0,0,0,0
TCH,M,FBL,0,0,0,0
CHN,F,MTB,0,0,0,0
KAZ,F,BOX,0,0,0,0
MOZ,F,BOX,0,0,0,0
MHL,F,WLF,0,0,0,0
LAO,F,ATH,0,0,0,0
IRQ,M,ROW,0,0,0,0
MEX,M,ROW,0,0,0,0
AUS,M,MTB,0,0,0,0
BEL,M,BDM,0,0,0,0
SUI,F,CLB,0,0,0,0
MEX,M,CSL,0,0,0,0
EST,F,FEN,0,0,0,0
LAT,F,MPN,0,0,0,1
CHA,F,ATH,0,0,0,0
GBR,M,SAL,0,0,0,0
KOR,M,CLB,0,0,0,0
CZE,M,ROW,0,1,0,8
AUT,M,TRI,0,0,0,0
DEN,F,MTB,0,0,0,0
TUN,M,SWM,0,0,1,3
SWE,F,MPN,0,0,0,0
LUX,M,WRF,0,0,0,0
SUI,M,VBV,0,0,0,1
KEN,F,VBV,0,0,0,0
FRA,M,SAL,0,0,0,0
LTU,F,GRY,0,0,0,0
CZE,M,CSL,0,0,0,0
CYP,F,SWM,0,0,0,2
GEO,M,SAL,0,0,0,0
POL,M,TTE,0,0,0,1
MKD,F,SWM,0,0,0,0
FRA,M,SAL,0,0,0,0
AZE,F,BOX,0,0,0,0
VEN,F,JUD,0,0,0,1
USA,F,SWM,6,11,1,24
FRA,M,CLB,0,0,0,0
POL,M,FEN,0,0,0,1
CRC,F,ARC,0,0,0,0
IND,M,ATH,0,0,0,1
BUL,M,EVE,0,0,0,0
CAF,M,TKW,0,0,0,0
BEL,F,TEN,0,0,0,0
MON,M,ATH,0,0,0,1
YUG,F,GAR,0,0,0,0
HUN,M,TEN,0,0,0,0
RSA,F,TRI,0,0,0,0
USA,M,TRI,0,0,0,1
PLE,F,SWM,0,0,0,0
KOR,M,BDM,0,0,0,0
IRL,M,TKW,0,0,0,0
BUL,F,SAL,0,0,0,1
HUN,F,SWA,0,0,0,0
EGY,M,SWM,0,0,0,0
MEX,F,SWA,0,0,0,0
NOR,M,SAL,0,0,0,0
RWA,F,CRD,0,0,0,0
GDR,M,FEN,0,0,0,0
MYA,M,ATH,0,0,0,0
JOR,M,TKW,0,0,0,0
CRO,M,BKB,0,0,0,0
DEN,M,SAL,0,0,0,0
PHI,M,ARC,0,0,0,0
CZE,M,TEN,0,0,0,0
SMR,M,JUD,0,0,0,0
CAN,M,SAL,0,0,0,0
CRO,M,TKW,0,0,0,0
FSM,F,SWM,0,0,0,0
POL,F,BOX,0,0,0,0
GEQ,F,SWM,0,0,0,0
KOR,M,HOC,0,0,0,7
SUI,M,ALP,0,0,0,0
USA,F,DIV,0,0,0,1
AUS,F,GLF,0,0,0,0
GAM,M,ATH,0,0,0,0
AZE,M,FEN,0,0,0,0
ROC,F,BMX,0,0,0,0
KOR,F,TTE,0,0,0,0
IRL,M,BKB,0,0,0,0
NAM,F,GAR,0,0,0,0
RSA,M,WLF,0,0,0,0
CGO,F,TTE,0,0,0,0
JPN,M,ATH,0,3,0,17
RSA,M,DIV,0,0,0,0
TUN,M,CTR,0,0,0,0
ISR,M,MTB,0,0,0,0
RUS,M,VBV,0,0,0,0
FRA,M,ROW,0,0,0,0
CAF,M,BKB,0,0,0,0
EUN,M,TEN,0,0,0,0
MYA,F,SWM,0,0,0,0
BAH,M,SAL,0,0,0,0
ISR,M,CTR,0,0,0,0
CHN,F,HBL,0,0,0,8
ZIM,M,JUD,0,0,0,0
KOR,M,RU7,0,0,0,0
POL,M,VBV,0,0,0,0
RSA,F,ARC,0,0,0,0
HUN,M,SAL,0,0,0,0
AUS,M,SWM,5,4,0,18
BIH,M,WLF,0,0,0,0
HKG,F,GLF,0,0,0,0
USA,M,SAL,0,0,0,0
CRC,F,TRI,0,0,0,0
IND,M,GLF,0,0,0,0
CZE,M,DIV,0,0,0,0
ROT,M,JUD,0,0,0,0
THA,M,SAL,0,0,0,0
DEN,F,HBL,0,0,0,0
GRE,F,VVO,0,0,0,0
GUY,M,BOX,0,0,0,0
BEL,F,JUD,0,0,0,2
ARG,M,FEN,0,0,0,1
CZE,M,WLF,0,0,0,0
INA,M,CTR,0,0,0,0
MRI,M,CRD,0,0,0,0
GRE,F,GRY,0,0,0,1
VEN,F,TEN,0,0,0,1
MEX,M,DIV,0,0,0,1
MEX,M,WLF,0,0,0,0
IRQ,M,WLF,0,0,0,0
ESA,M,TEN,0,0,0,0
ARG,M,TTE,0,0,0,2
SRB,F,BOX,0,0,0,0
FRG,M,ROW,0,0,0,0
GUA,M,ROW,0,0,0,0
CHN,M,BK3,0,0,0,0
GUA,M,CSL,0,0,0,0
FRG,M,CSL,0,0,0,0
SUI,M,HOC,0,0,0,0
PRK,M,FBL,0,0,0,0
SWE,F,EDR,0,0,0,0
CIV,M,TKW,0,0,0,0
NZL,M,SRF,0,0,0,0
GRE,F,FEN,0,0,0,0
ESP,F,HBL,0,0,0,0
VEN,M,KTE,0,0,0,0
USA,M,WPO,0,7,0,7
PER,M,CSL,0,0,0,0
ESP,M,KTE,0,0,0,0
PER,M,ROW,0,0,0,0
TOG,M,CSL,1,0,0,1
TCH,M,EVE,0,0,0,0
JPN,M,GLF,0,0,0,0
SGP,F,GLF,0,0,0,0
RUS,M,MPN,0,0,1,1
GRE,M,SAL,0,0,0,0
NOR,M,BDM,0,0,0,0
NCA,F,WLF,0,0,0,0
USA,M,TEN,0,0,0,0
MAR,M,BKG,0,0,0,0
AUT,F,WRF,0,0,0,0
AUS,M,CTR,0,0,0,15
AUT,M,WPO,0,0,0,0
AUS,M,ART,0,0,0,0
AHO,M,ATH,0,0,0,2
ISL,M,ATH,0,0,0,0
EST,M,SAL,0,0,0,0
RSA,F,CSL,0,0,0,0
FRA,M,SAL,0,0,0,0
FRA,F,EVE,0,0,0,1
SVK,F,GAR,0,0,0,0
GER,M,TEN,0,0,0,4
JPN,F,SRF,0,0,0,0
ISR,M,SWM,0,0,0,0
CAN,M,BMX,0,0,0,0
BRA,M,SAL,0,0,0,0
EOR,M,BDM,0,0,0,0
BUL,M,FBL,0,0,0,0
SWE,F,ATH,0,0,0,4
PHI,M,GAR,0,0,0,0
LAT,F,ATH,0,0,0,2
SGP,M,BOX,0,0,0,0
GBR,M,BDM,0,0,0,1
INA,M,SWM,0,0,0,1
RSA,M,CSL,0,0,0,0
USA,M,SWM,0,0,0,0
CAN,F,WPO,0,0,0,0
POR,M,EVE,0,0,0,0
RSA,M,ROW,0,0,0,1
JAM,M,BOX,0,0,0,0
ANG,F,SWM,0,0,0,0
GAB,F,ATH,0,0,0,0
ALG,F,OWS,0,0,0,0
FIN,F,SWA,0,0,0,0
NZL,F,TKW,0,0,0,0
TJK,M,WLF,0,0,0,0
CGO,F,SWM,0,0,0,0
EGY,F,BOX,0,0,0,0
TJK,M,DIV,0,0,0,0
GBR,M,ROW,0,0,0,0
BRA,M,BMX,0,0,0,0
UZB,F,TTE,0,0,0,0
CUB,M,FEN,0,0,0,0
FRA,F,FSK,0,0,0,0
SUI,M,CLB,0,0,0,0
IND,F,TEN,0,0,0,0
FRA,M,SAL,0,0,0,0
FRA,M,RU7,0,0,0,0
TPE,F,WRF,0,0,0,0
FRA,F,CRD,0,0,0,0
NCA,M,JUD,0,0,0,0
LUX,M,BOX,0,0,0,0
FRA,M,SAL,0,0,0,0
BUL,F,VBV,0,0,0,0
CUB,M,TTE,0,0,0,0
GUI,F,JUD,0,0,0,0
IRL,F,BOX,0,0,0,0
USA,M,TEN,0,0,0,0
COL,M,FEN,0,0,0,0
CHN,F,FEN,0,1,0,6
BRA,M,RU7,0,0,0,0
LIE,F,CTR,0,0,0,0
SWZ,M,BOX,0,0,0,0
BUL,M,SAL,0,0,0,0
SAA,M,BOX,0,0,0,0
SGP,F,DIV,0,0,0,0
SWE,M,WPO,0,0,0,0
INA,F,VBV,0,0,0,0
NZL,F,CSP,0,0,0,0
GER,M,GLF,0,0,0,0
TGA,F,TKW,0,0,0,0
GBR,M,ROW,0,0,0,0
PRK,M,SHO,0,0,0,3
GUM,F,TRI,0,0,0,0
TPE,F,EVE,0,0,0,0
FRA,M,BMX,0,0,0,0
BEL,M,ROW,0,0,0,0
ESP,F,VVO,0,0,0,0
TCH,M,VVO,0,0,0,0
HKG,F,SWM,0,0,0,0
STP,M,CSL,0,0,0,0
DEN,F,FEN,0,0,0,0
GER,M,SAL,0,0,0,0
EST,F,MTB,0,0,0,0
SWE,F,ART,0,0,0,0
TUR,F,CSL,0,0,0,0
RSA,F,FBL,0,0,0,0
MAS,F,ATH,0,0,0,1
ROT,F,ATH,0,0,0,0
MAR,M,SRF,0,0,0,0
VIE,M,GAR,0,0,0,0
VNM,M,FEN,0,0,0,0
BLR,F,ARC,0,0,0,0
AUT,F,CRD,0,0,0,0
ESP,F,GRY,0,0,0,3
DOM,F,GAR,0,0,0,0
JAM,F,BDM,0,0,0,0
DEN,F,GRY,0,0,0,0
CZE,F,BDM,0,0,0,0
AUT,F,EVE,0,0,0,1
NED,F,JUD,1,1,0,2
KOS,F,SWM,0,0,0,0
MAD,F,JUD,0,0,0,0
USA,F,EVE,0,0,0,0
GER,M,SWM,0,0,0,0
HKG,M,CRD,0,0,0,0
GRE,F,HBL,0,0,0,0
SGP,F,SWM,0,0,0,2
ESP,F,FEN,0,0,0,0
FRA,F,WRF,0,0,0,1
MKD,M,SWM,0,0,0,0
TJK,M,JUD,0,0,0,0
SCG,F,TTE,0,0,0,0
NOR,F,SAL,0,0,0,3
GEO,F,WLF,0,0,0,0
CZE,M,ARC,0,0,0,0
TOG,F,ATH,0,0,0,1
NCA,M,WLF,0,0,0,0
CYP,M,SWM,0,0,0,0
ARM,M,TKW,0,0,0,0
CAN,M,RU7,0,0,0,0
UGA,F,BOX,0,0,0,0
AZE,F,GTR,0,0,0,0
CHN,F,GRY,0,2,0,2
FRA,M,ROW,0,0,0,0
FRA,M,SAL,0,0,0,0
CAN,F,TEN,0,0,0,0
SAM,F,ATH,0,0,0,1
USA,M,TEN,0,0,0,0
FIN,M,SAL,0,0,0,0
URS,M,SAL,0,0,0,0
SWE,M,SAL,0,0,0,0
NED,M,ROW,0,0,0,0
SWE,M,SAL,0,0,0,0
CAN,F,RU7,0,0,0,0
CHN,F,VVO,6,0,0,6
DEN,M,WRF,0,0,0,0
BIH,M,JUD,0,0,0,1
MAW,F,SWM,0,0,0,0
ZIM,M,DIV,0,0,0,0
SCG,M,BOX,0,0,0,0
POR,M,WPO,0,0,0,0
SRB,M,HBL,0,0,0,0
HUN,M,ATH,0,0,0,6
BAN,F,SHO,0,0,0,0
ZIM,M,WLF,0,0,0,0
GBR,F,BDM,0,0,0,1
IND,M,TEN,0,0,0,2
TUR,M,TKW,0,0,0,0
GEQ,M,ATH,0,0,0,0
MEX,M,JUD,0,0,0,0
IRQ,M,JUD,0,0,0,0
ARG,M,SAL,0,0,0,0
FRA,M,SAL,0,0,0,0
TUR,F,ARC,0,0,0,1
BLR,F,CSL,0,0,0,0
SWE,F,BDM,0,0,0,0
KOR,F,ATH,0,0,0,3
JPN,F,GAR,0,0,0,5
JPN,M,BDM,0,0,0,0
NOR,M,SAL,0,0,0,0
GBR,F,TRI,0,0,0,0
CZE,M,JUD,0,0,0,0
PUR,M,WRF,0,0,0,0
CAM,M,JUD,0,0,0,0
OMA,M,ATH,0,0,0,0
MEX,F,VBV,0,0,0,1
MEX,M,SAL,0,0,0,0
ESA,F,BOX,0,0,0,0
GBR,M,POL,0,0,0,0
BUL,M,SHO,0,0,0,2
PAN,M,WRF,0,0,0,0
ROC,M,CSP,0,0,0,0
JPN,M,TEN,0,0,0,0
SLO,F,SAL,0,0,0,2
TTO,M,TTE,0,0,0,1
MDA,F,SHO,0,0,0,0
ROU,M,BDM,0,0,0,0
SVK,M,SKB,0,0,0,0
USA,M,GAR,0,0,0,0
FIN,F,SAL,0,0,0,0
JPN,F,EVE,0,0,0,0
CYP,M,CTR,0,0,0,0
EUN,M,ATH,0,0,0,0
NOR,F,VBV,0,0,0,0
FRA,M,SAL,0,0,0,0
ITA,M,ROW,0,0,0,0
GDR,F,DIV,0,0,0,0
UKR,M,TKW,0,0,0,0
NED,M,CRD,0,0,0,0
VEN,M,CRD,0,0,0,0
SWE,M,SAL,0,0,0,0
POR,F,EVE,0,0,0,0
CAN,M,CLB,0,0,0,0
SCG,M,WRF,0,0,0,0
ETH,F,ATH,1,0,2,6
ITA,M,SAL,0,0,0,0
IRI,F,ARC,0,0,0,0
GUA,F,FEN,0,0,0,0
ITA,M,BKB,0,0,0,0
TCH,M,SHO,0,0,0,0
JPN,F,TTE,0,0,0,0
PAN,F,ATH,0,0,0,0
STP,F,ATH,0,0,0,0
SMR,M,WLF,0,0,0,0
EGY,F,GTR,0,0,0,0
GBR,F,ARC,0,0,0,4
QAT,M,SWM,0,0,0,0
SUI,F,BMX,0,0,0,0
ESP,M,CRD,0,0,0,0
ESA,M,ATH,0,0,0,0
VIE,M,ARC,0,0,0,0
FRA,F,TEN,0,0,0,0
NCA,M,ROW,0,0,0,0
PUR,M,BOX,0,0,0,0
IRI,M,WPO,0,0,0,0
GDR,F,SWM,0,0,0,0
BER,F,ROW,0,0,0,0
CHI,F,WLF,0,0,0,0
GBR,F,SAL,0,0,0,0
COD,F,TKW,0,0,0,0
SUI,M,BMX,0,0,0,0
CHI,M,BMX,0,0,0,0
ITA,M,TKW,0,0,0,0
FRA,M,SAL,0,0,0,0
PAN,M,BOX,0,0,0,0
POR,F,CRD,0,0,0,0
UAE,M,CTR,0,0,0,0
KOR,F,MPN,0,0,0,0
POR,M,TRI,0,0,0,0
DEN,M,SAL,0,0,0,0
GHA,M,FBL,0,0,0,0
RSA,M,JUD,0,0,0,0
CHN,M,BKG,0,0,0,0
IOA,F,JUD,0,0,0,0
GER,F,GLF,0,0,0,0
FRA,M,SAL,0,0,0,0
SEN,M,ATH,0,0,0,3
ROC,F,CLB,0,0,0,0
FRG,M,JUD,0,0,0,0
HKG,M,SAL,0,0,0,0
GUA,M,JUD,0,0,0,0
BUL,F,SWA,0,0,0,0
PAR,F,ATH,0,0,0,1
HUN,F,SAL,0,0,0,0
GER,M,ATH,0,0,0,13
SAA,M,WRF,0,0,0,0
RUS,M,VBV,0,0,0,0
MEX,F,SAL,0,0,0,1
IRI,F,CSL,0,0,0,0
PER,M,JUD,0,0,0,0
THA,F,ARC,0,0,0,0
PUR,F,TKW,0,0,0,0
KUW,M,ATH,0,0,0,2
CAN,M,HOC,0,0,0,6
TOG,M,JUD,0,0,0,1
CGO,M,BOX,0,0,0,0
AUS,F,DIV,0,0,0,1
GBR,F,CSL,0,0,0,2
SUI,F,TTE,0,0,0,0
USA,F,GLF,0,0,0,0
THA,M,TKW,0,0,0,0
YAR,M,ATH,0,0,0,0
CZE,M,EJP,0,0,0,0
ZIM,M,ROW,0,0,0,0
THA,M,BKB,0,0,0,0
NOR,M,ROW,0,0,0,0
ROU,F,ATH,0,0,1,9
AUS,F,BDM,0,0,0,0
BRA,M,HOC,0,0,0,0
ITA,M,SAL,0,0,0,0
MEX,M,EJP,0,0,0,0
CAN,F,JUD,0,0,0,0
MDA,M,CSP,0,0,0,0
BUL,M,VVO,0,0,0,2
SWE,M,TEN,0,0,0,0
ROC,F,BMF,0,0,0,0
SUI,F,CTR,1,0,0,5
ARG,F,ROW,0,0,0,0
NGR,F,CSP,0,0,0,0
SWE,M,TRI,0,0,0,0
ISR,F,CRD,0,0,0,0
ALB,M,GAR,0,0,0,0
BOT,M,SAL,0,0,0,0
TCH,M,SAL,0,0,0,0
MAD,F,TEN,0,0,0,0
AUS,F,SWM,5,2,10,21
DEN,M,BOX,0,0,0,0
BEL,M,SKB,0,0,0,0
NED,F,TEN,0,0,0,0
UAE,M,SWM,0,0,0,1
ARG,M,ART,0,0,0,0
GBS,F,WRF,0,0,0,0
HUN,F,CSL,0,2,2,5
SAM,M,TKW,0,0,0,0
GER,M,KTE,0,0,0,0
ARG,M,CTR,0,0,2,4
MEX,F,CSL,0,0,0,0
GEO,M,VBV,0,0,0,0
PER,F,BDM,0,0,0,0
BER,M,SAL,0,0,0,0
INA,M,FEN,0,0,0,0
INA,M,TTE,0,0,0,0
GBR,F,EVE,0,0,0,0
KOR,F,SWA,0,0,0,0
ISR,F,ATH,0,0,0,0
PRK,F,JUD,0,0,0,1
GBR,F,SAL,0,0,2,3
FRA,M,ROW,0,0,0,0
SVK,M,BOX,0,0,0,0
UZB,M,DIV,0,0,0,0
ISR,M,FEN,0,0,0,0
GBR,M,TEN,0,0,0,0
ARG,M,FSK,0,0,0,0
UZB,M,WLF,0,0,0,0
USA,M,EJP,0,0,0,0
MLT,F,ARC,0,0,0,0
ALB,F,JUD,0,0,0,0
KUW,M,KTE,0,0,0,0
FRA,M,SAL,0,0,0,0
NOR,M,BOX,0,0,0,0
TUR,M,FBL,0,0,0,0
NIG,F,ATH,0,0,0,0
KUW,F,SHO,0,0,0,0
BIZ,M,BOX,0,0,0,0
USA,M,SAL,0,0,0,0
NRU,F,WLF,0,0,0,0
ROU,F,EVE,0,0,0,0
FIN,M,HOC,0,0,0,0
IRL,F,BDM,0,0,0,0
INA,F,ARC,0,0,0,1
PUR,F,GAR,0,0,0,0
NZL,M,CLB,0,0,0,0
YUG,M,SHO,0,0,0,0
AUS,F,MTB,0,0,0,0
CUB,M,SWM,0,0,0,0
POL,M,MTB,0,0,0,0
RUS,F,TTE,0,0,0,0
LTU,M,GAR,0,0,0,0
FRA,M,TEN,0,0,0,1
POR,M,CSL,0,0,0,2
KOR,M,WRF,0,0,0,0
PAR,F,CRD,0,0,0,0
URS,M,SAL,0,0,0,0
EGY,F,BDM,0,0,0,0
SEY,M,CSL,0,0,0,2
POR,F,EDR,0,0,0,0
MDA,F,SWM,0,0,0,0
POR,M,ROW,0,0,0,0
PRK,F,TTE,0,0,0,0
FRA,M,POL,0,0,0,0
SLO,F,TRI,0,0,0,0
MNE,M,WPO,0,0,0,0
NOR,M,SAL,0,0,0,0
DEN,M,SAL,0,0,0,0
MAS,M,FBL,0,0,0,0
CAN,F,BDM,0,0,0,0
HUN,F,ARC,0,0,0,0
YUG,M,SAL,0,0,0,0
GRE,M,MTB,0,0,0,0
GER,M,SAL,0,0,0,0
MEX,F,ARC,0,0,0,0
GBR,M,BMX,0,0,0,0
POL,F,BKB,0,0,0,0
GDR,M,CSL,0,0,0,0
PAR,M,ATH,0,0,0,0
ANG,M,CSL,0,0,0,0
IRI,M,DIV,0,0,0,0
NOR,M,SAL,0,0,0,0
POR,F,ATH,0,0,0,5
IRI,M,WLF,0,0,0,2
NGR,M,JUD,0,0,0,0
ESP,F,GLF,0,0,0,0
ANG,M,ROW,0,0,0,0
ARG,M,SWM,0,0,0,7
TGA,M,WLF,0,0,0,0
ARG,M,VBV,0,0,0,0
BEL,M,WRF,0,0,0,0
AUS,M,FEN,0,0,0,0
YEM,M,SWM,0,0,0,0
TCH,F,BDM,0,0,0,0
GRE,F,SWM,0,0,0,5
USA,M,IHO,0,0,0,0
FIN,M,SAL,0,0,0,0
AUS,M,TTE,0,0,0,2
URS,M,SHO,2,0,0,12
THA,F,SAL,0,0,0,1
GUM,F,SAL,0,0,0,0
TLS,F,SWM,0,0,0,0
GUI,M,SWM,0,0,0,0
ECU,M,GAR,0,0,0,0
NED,M,TEN,0,0,0,0
CUB,M,CTR,0,0,0,0
NOR,F,TRI,0,0,0,0
VEN,M,TEN,0,0,0,0
CUB,M,ART,0,0,0,0
AUT,M,EJP,0,0,0,0
ZIM,M,TRI,0,0,0,0
SUI,F,SHO,0,0,0,1
CHN,F,GLF,0,0,0,0
SWZ,M,BOX,0,0,0,0
LAO,M,SHO,0,0,0,0
URU,M,BOX,0,0,0,0
INA,F,CSL,0,0,0,0
LBA,M,TKW,0,0,0,0
GBR,M,SAL,0,0,0,0
FRA,M,BK3,0,0,0,0
SWE,M,CSL,0,0,0,4
EOR,M,BOX,0,0,0,0
NZL,M,HOC,0,0,0,9
DEN,F,GLF,0,0,0,0
GRE,F,DIV,0,0,0,1
NED,M,SAL,0,0,0,0
ETH,F,CRD,0,0,0,0
RUS,F,ROW,0,0,0,4
CHI,M,SRF,0,0,0,0
EOR,M,WRF,0,0,0,0
SWE,M,ROW,0,0,0,0
BAR,F,SWA,0,0,0,0
MRI,M,ATH,0,0,0,2
SGP,M,BDM,0,0,0,1
SUD,F,ROW,0,0,0,0
ESP,M,TEN,0,0,0,1
HUN,M,KTE,0,0,0,0
PAR,M,GLF,0,0,0,0
BAH,F,ROW,0,0,0,0
MEX,F,TRI,0,0,0,0
EGY,M,TTE,0,0,0,1
USA,F,VVO,0,8,0,8
TUR,M,EVE,0,0,0,0
SRB,F,BKB,0,0,0,0
AUS,F,HBL,0,0,0,0
ITA,M,EDR,0,0,0,0
HUN,F,TRI,0,0,0,0
MGL,M,CTR,0,0,0,0
GDR,M,SWM,0,0,0,0
USA,F,GRY,0,0,0,0
EGY,M,FEN,0,0,0,4
NZL,F,SRF,0,0,0,0
IOA,M,JUD,0,0,0,0
COK,M,BOX,0,0,0,0
MLI,M,BOX,0,0,0,0
CYP,F,GRY,0,0,0,0
JPN,M,CRD,0,0,0,0
AZE,F,BDM,0,0,0,0
BLR,F,SAL,0,0,0,1
SRI,M,JUD,0,0,0,0
SCG,F,SHO,0,0,0,0
PNG,F,WLF,0,0,0,1
CZE,F,GAR,0,0,0,0
BAH,M,ATH,1,3,0,5
POL,M,SWM,0,0,0,5
ZAM,M,SWM,0,0,0,0
BEL,M,BOX,0,0,0,0
